driver,system:index,.geo
Hard commodities,1_1_1_2_194,"{""type"":""Point"",""coordinates"":[115.35778946325755,-0.477077421334859]}"
Hard commodities,1_1_1_2_217,"{""type"":""Point"",""coordinates"":[115.08280807172761,-1.0113929230221028]}"
Hard commodities,1_1_1_2_301,"{""type"":""Point"",""coordinates"":[117.38333949505478,2.26335139732761]}"
Hard commodities,1_1_1_2_697,"{""type"":""Point"",""coordinates"":[113.89100606665917,-1.6763044193862713]}"
Hard commodities,1_1_1_2_855,"{""type"":""Point"",""coordinates"":[114.48475274341438,-1.530320404941483]}"
Hard commodities,1_1_1_2_1142,"{""type"":""Point"",""coordinates"":[113.81765625476375,-1.4756091021604834]}"
Hard commodities,1_1_1_2_1160,"{""type"":""Point"",""coordinates"":[113.30940392601353,-1.8774987331320736]}"
Hard commodities,1_1_1_2_1278,"{""type"":""Point"",""coordinates"":[112.45634086153524,-2.1747198725937205]}"
Hard commodities,1_1_1_2_1370,"{""type"":""Point"",""coordinates"":[114.3719079613518,-1.4040701011367722]}"
Hard commodities,1_1_1_2_1641,"{""type"":""Point"",""coordinates"":[115.59704112353197,-3.3997164303268534]}"
Hard commodities,1_1_1_2_2036,"{""type"":""Point"",""coordinates"":[114.14937735096146,-1.2051257905713568]}"
Hard commodities,1_1_1_2_2163,"{""type"":""Point"",""coordinates"":[114.425873973004,-1.3142672582509944]}"
Hard commodities,1_1_1_2_2207,"{""type"":""Point"",""coordinates"":[113.90558433105666,-0.9814398899520705]}"
Hard commodities,1_1_1_2_2327,"{""type"":""Point"",""coordinates"":[117.54542798757538,2.373849432287892]}"
Hard commodities,1_1_1_2_2820,"{""type"":""Point"",""coordinates"":[115.85327825198537,-1.8280062663491397]}"
Hard commodities,1_1_1_2_3019,"{""type"":""Point"",""coordinates"":[113.86935194791009,-1.5569227007487323]}"
Hard commodities,1_1_1_2_3533,"{""type"":""Point"",""coordinates"":[113.04003497841794,-1.9330313193195385]}"
Hard commodities,1_1_1_2_3710,"{""type"":""Point"",""coordinates"":[115.91689885690057,-1.9187130740321197]}"
Hard commodities,1_1_1_2_3830,"{""type"":""Point"",""coordinates"":[115.48546343949718,-0.8356314546756305]}"
Hard commodities,1_1_1_2_4072,"{""type"":""Point"",""coordinates"":[114.32128084076457,-1.1167723549790798]}"
Hard commodities,1_1_1_2_4092,"{""type"":""Point"",""coordinates"":[114.272718934699,-1.528373279177402]}"
Hard commodities,1_1_1_2_4218,"{""type"":""Point"",""coordinates"":[115.84692136853248,-1.7157733374382431]}"
Hard commodities,1_1_1_2_4725,"{""type"":""Point"",""coordinates"":[115.6794900779128,-0.6926081810256074]}"
Shifting cultivation,1_1_2_17,"{""type"":""Point"",""coordinates"":[111.1058307150086,0.8703288522078508]}"
Shifting cultivation,1_1_2_18,"{""type"":""Point"",""coordinates"":[109.9966773777265,1.0690003921124442]}"
Shifting cultivation,1_1_2_22,"{""type"":""Point"",""coordinates"":[112.19484220997904,-1.165793660134308]}"
Shifting cultivation,1_1_2_24,"{""type"":""Point"",""coordinates"":[114.94935125201094,1.7882795543272412]}"
Shifting cultivation,1_1_2_25,"{""type"":""Point"",""coordinates"":[115.628051262227,-0.8038373354910135]}"
Shifting cultivation,1_1_2_31,"{""type"":""Point"",""coordinates"":[111.69782198882571,-1.1018836524284217]}"
Shifting cultivation,1_1_2_47,"{""type"":""Point"",""coordinates"":[111.33146788364202,-0.4485240351839378]}"
Shifting cultivation,1_1_2_50,"{""type"":""Point"",""coordinates"":[117.46932438303297,2.640947050434196]}"
Shifting cultivation,1_1_2_96,"{""type"":""Point"",""coordinates"":[110.76243332444902,-0.7320910034615994]}"
Shifting cultivation,1_1_2_105,"{""type"":""Point"",""coordinates"":[112.90384326072015,1.0145765170513552]}"
Shifting cultivation,1_1_2_130,"{""type"":""Point"",""coordinates"":[114.64375886132092,-0.9481080862649]}"
Shifting cultivation,1_1_2_163,"{""type"":""Point"",""coordinates"":[109.46436996580384,0.6464064826191915]}"
Shifting cultivation,1_1_2_183,"{""type"":""Point"",""coordinates"":[111.75447111677121,0.8198007130002423]}"
Shifting cultivation,1_1_2_224,"{""type"":""Point"",""coordinates"":[114.08654296938309,0.9175541546095274]}"
Shifting cultivation,1_1_2_229,"{""type"":""Point"",""coordinates"":[117.16122740183926,1.702612247499047]}"
Shifting cultivation,1_1_2_286,"{""type"":""Point"",""coordinates"":[111.59124523671383,-0.6132528695008402]}"
Shifting cultivation,1_1_2_453,"{""type"":""Point"",""coordinates"":[111.70917530919847,0.7338172277023833]}"
Shifting cultivation,1_1_2_476,"{""type"":""Point"",""coordinates"":[111.48654059802054,0.6868125128682622]}"
Shifting cultivation,1_1_2_480,"{""type"":""Point"",""coordinates"":[111.2094220875681,-0.32102850136901345]}"
Shifting cultivation,1_1_2_498,"{""type"":""Point"",""coordinates"":[112.82282203575777,0.5397368150896087]}"
Shifting cultivation,1_1_2_509,"{""type"":""Point"",""coordinates"":[116.83829677106557,3.5791079384847313]}"
Shifting cultivation,1_1_2_517,"{""type"":""Point"",""coordinates"":[114.50222262168542,-0.4399876733249809]}"
Shifting cultivation,1_1_2_538,"{""type"":""Point"",""coordinates"":[112.09324293252205,-0.6822254144130419]}"
Shifting cultivation,1_1_2_560,"{""type"":""Point"",""coordinates"":[115.21278916149933,0.6129636931376243]}"
Shifting cultivation,1_1_2_573,"{""type"":""Point"",""coordinates"":[110.87194790989386,-0.6976737627670905]}"
Shifting cultivation,1_1_2_579,"{""type"":""Point"",""coordinates"":[112.45582217632015,-1.406125593944314]}"
Shifting cultivation,1_1_2_604,"{""type"":""Point"",""coordinates"":[112.68068586261153,-1.294077539741244]}"
Shifting cultivation,1_1_2_610,"{""type"":""Point"",""coordinates"":[116.75403741377777,-1.0720778330983116]}"
Shifting cultivation,1_1_2_692,"{""type"":""Point"",""coordinates"":[117.21187890981123,1.8002118819524118]}"
Shifting cultivation,1_1_2_711,"{""type"":""Point"",""coordinates"":[113.43190112160163,-0.8759873129013526]}"
Shifting cultivation,1_1_2_741,"{""type"":""Point"",""coordinates"":[112.87989797284732,-0.8377282906772339]}"
Shifting cultivation,1_1_2_762,"{""type"":""Point"",""coordinates"":[109.42525848602253,0.7676363991346704]}"
Shifting cultivation,1_1_2_768,"{""type"":""Point"",""coordinates"":[111.32481239566523,-0.4446651546724304]}"
Shifting cultivation,1_1_2_824,"{""type"":""Point"",""coordinates"":[114.12452927437877,-0.28139088614260627]}"
Shifting cultivation,1_1_2_836,"{""type"":""Point"",""coordinates"":[117.04319259802178,3.3041031433433896]}"
Shifting cultivation,1_1_2_886,"{""type"":""Point"",""coordinates"":[115.1045168717144,-0.5325419774102095]}"
Shifting cultivation,1_1_2_890,"{""type"":""Point"",""coordinates"":[113.0036083472497,-0.2272558699413401]}"
Shifting cultivation,1_1_2_910,"{""type"":""Point"",""coordinates"":[115.379038249648,1.559368111168309]}"
Shifting cultivation,1_1_2_994,"{""type"":""Point"",""coordinates"":[112.19384128229227,-1.8576198315375985]}"
Shifting cultivation,1_1_2_1013,"{""type"":""Point"",""coordinates"":[116.46624940739297,3.039643864061864]}"
Shifting cultivation,1_1_2_1020,"{""type"":""Point"",""coordinates"":[110.56230824827126,-0.11999317300690535]}"
Shifting cultivation,1_1_2_1065,"{""type"":""Point"",""coordinates"":[118.0008372258052,1.1997343372568476]}"
Shifting cultivation,1_1_2_1102,"{""type"":""Point"",""coordinates"":[112.9064484920866,0.5635859123346016]}"
Shifting cultivation,1_1_2_1144,"{""type"":""Point"",""coordinates"":[110.28976852338464,-0.6898183389305447]}"
Shifting cultivation,1_1_2_1154,"{""type"":""Point"",""coordinates"":[114.31596579750628,-0.8644896981576247]}"
Shifting cultivation,1_1_2_1199,"{""type"":""Point"",""coordinates"":[117.2338437673358,2.951192047520729]}"
Shifting cultivation,1_1_2_1262,"{""type"":""Point"",""coordinates"":[117.31499010935227,2.6613711541697525]}"
Shifting cultivation,1_1_2_1303,"{""type"":""Point"",""coordinates"":[115.5619492782978,-3.014695880403029]}"
Shifting cultivation,1_1_2_1377,"{""type"":""Point"",""coordinates"":[109.7826555947118,1.0837667180007267]}"
Shifting cultivation,1_1_2_1438,"{""type"":""Point"",""coordinates"":[111.8445486610727,-1.25129616624644]}"
Shifting cultivation,1_1_2_1466,"{""type"":""Point"",""coordinates"":[112.79756726659988,0.7362035198001965]}"
Shifting cultivation,1_1_2_1509,"{""type"":""Point"",""coordinates"":[110.16160380060285,1.1597483260278223]}"
Shifting cultivation,1_1_2_1525,"{""type"":""Point"",""coordinates"":[113.01010461887329,0.6302488535922098]}"
Shifting cultivation,1_1_2_1632,"{""type"":""Point"",""coordinates"":[112.27149929816163,1.0245390619888646]}"
Shifting cultivation,1_1_2_1647,"{""type"":""Point"",""coordinates"":[112.89348738968096,-0.04248708546268951]}"
Shifting cultivation,1_1_2_1699,"{""type"":""Point"",""coordinates"":[112.02256147884741,0.19195095627389175]}"
Shifting cultivation,1_1_2_1709,"{""type"":""Point"",""coordinates"":[114.06720901683597,-1.100589776512511]}"
Shifting cultivation,1_1_2_1723,"{""type"":""Point"",""coordinates"":[116.14418154583527,-1.838824707076194]}"
Shifting cultivation,1_1_2_1773,"{""type"":""Point"",""coordinates"":[117.29202787885075,2.7044518416707177]}"
Shifting cultivation,1_1_2_1903,"{""type"":""Point"",""coordinates"":[114.60597793501366,-0.27661810526670033]}"
Shifting cultivation,1_1_2_1929,"{""type"":""Point"",""coordinates"":[112.03520962221563,-1.1222059363475383]}"
Shifting cultivation,1_1_2_1936,"{""type"":""Point"",""coordinates"":[115.90511866047257,-1.450740915015113]}"
Shifting cultivation,1_1_2_2011,"{""type"":""Point"",""coordinates"":[111.81305166383291,-1.12652999699408]}"
Shifting cultivation,1_1_2_2066,"{""type"":""Point"",""coordinates"":[112.79895001845415,0.9171151832400447]}"
Shifting cultivation,1_1_2_2100,"{""type"":""Point"",""coordinates"":[111.77768938775883,0.6982257530616522]}"
Shifting cultivation,1_1_2_2185,"{""type"":""Point"",""coordinates"":[111.75323021333008,-1.1584409859912335]}"
Shifting cultivation,1_1_2_2215,"{""type"":""Point"",""coordinates"":[111.365206358701,-0.842817763553797]}"
Shifting cultivation,1_1_2_2218,"{""type"":""Point"",""coordinates"":[114.67618382717983,-0.24764642075087193]}"
Shifting cultivation,1_1_2_2228,"{""type"":""Point"",""coordinates"":[115.55698876880537,-2.852246978341087]}"
Shifting cultivation,1_1_2_2231,"{""type"":""Point"",""coordinates"":[112.45603543202961,-1.5542936722930023]}"
Shifting cultivation,1_1_2_2242,"{""type"":""Point"",""coordinates"":[111.03495318296733,-1.9790606116643212]}"
Shifting cultivation,1_1_2_2254,"{""type"":""Point"",""coordinates"":[115.55493023544744,-0.2163870838292659]}"
Shifting cultivation,1_1_2_2362,"{""type"":""Point"",""coordinates"":[111.32015655970066,-0.48828465299982693]}"
Shifting cultivation,1_1_2_2370,"{""type"":""Point"",""coordinates"":[111.9966502344213,-0.7004263528312408]}"
Shifting cultivation,1_1_2_2407,"{""type"":""Point"",""coordinates"":[115.43351559937963,-0.688566848789216]}"
Shifting cultivation,1_1_2_2412,"{""type"":""Point"",""coordinates"":[110.31606773096958,-0.8481416142199749]}"
Shifting cultivation,1_1_2_2537,"{""type"":""Point"",""coordinates"":[115.53190919512386,-0.20336602910978846]}"
Shifting cultivation,1_1_2_2556,"{""type"":""Point"",""coordinates"":[113.97970347410246,-1.0334414742845093]}"
Shifting cultivation,1_1_2_2612,"{""type"":""Point"",""coordinates"":[114.73148654118926,0.9085828719626944]}"
Shifting cultivation,1_1_2_2645,"{""type"":""Point"",""coordinates"":[110.74215293779908,0.7068642254385169]}"
Shifting cultivation,1_1_2_2658,"{""type"":""Point"",""coordinates"":[114.83086300628402,-1.1387903380998856]}"
Shifting cultivation,1_1_2_2686,"{""type"":""Point"",""coordinates"":[111.14127509955019,-1.5142233628644446]}"
Shifting cultivation,1_1_2_2713,"{""type"":""Point"",""coordinates"":[110.80407663382694,-1.4228318430785505]}"
Shifting cultivation,1_1_2_2726,"{""type"":""Point"",""coordinates"":[111.84770856970665,-0.9345440421273908]}"
Shifting cultivation,1_1_2_2771,"{""type"":""Point"",""coordinates"":[115.54040926459167,-0.06130372485418362]}"
Shifting cultivation,1_1_2_2791,"{""type"":""Point"",""coordinates"":[113.00854952818085,0.6208104397514668]}"
Shifting cultivation,1_1_2_2796,"{""type"":""Point"",""coordinates"":[112.73309861579664,1.1020036907225945]}"
Shifting cultivation,1_1_2_2818,"{""type"":""Point"",""coordinates"":[112.98234140518147,0.526263856941285]}"
Shifting cultivation,1_1_2_2839,"{""type"":""Point"",""coordinates"":[111.17153664394944,-1.614328892882223]}"
Shifting cultivation,1_1_2_2852,"{""type"":""Point"",""coordinates"":[116.5179209172429,3.2458667950268256]}"
Shifting cultivation,1_1_2_2858,"{""type"":""Point"",""coordinates"":[117.21535453890864,1.8450849935289122]}"
Shifting cultivation,1_1_2_2898,"{""type"":""Point"",""coordinates"":[112.8118383178236,0.5436903837801188]}"
Shifting cultivation,1_1_2_3022,"{""type"":""Point"",""coordinates"":[114.43426188930732,-0.9581364146245583]}"
Shifting cultivation,1_1_2_3026,"{""type"":""Point"",""coordinates"":[112.27207704622948,1.164339199665104]}"
Shifting cultivation,1_1_2_3044,"{""type"":""Point"",""coordinates"":[112.38896744462315,-0.11202561536646309]}"
Shifting cultivation,1_1_2_3046,"{""type"":""Point"",""coordinates"":[110.56817618170071,-0.8474876090640819]}"
Shifting cultivation,1_1_2_3126,"{""type"":""Point"",""coordinates"":[112.35156280584319,1.1602560517017468]}"
Shifting cultivation,1_1_2_3146,"{""type"":""Point"",""coordinates"":[113.35186634794451,0.8701482539015784]}"
Shifting cultivation,1_1_2_3149,"{""type"":""Point"",""coordinates"":[112.20734524866307,-1.2043157795157347]}"
Shifting cultivation,1_1_2_3163,"{""type"":""Point"",""coordinates"":[115.07484104983858,-0.3340783405670509]}"
Shifting cultivation,1_1_2_3204,"{""type"":""Point"",""coordinates"":[110.89249220421688,-0.39839071854518177]}"
Shifting cultivation,1_1_2_3229,"{""type"":""Point"",""coordinates"":[109.29669460319884,0.6999198338971747]}"
Shifting cultivation,1_1_2_3234,"{""type"":""Point"",""coordinates"":[112.04783172190514,-1.3152131062925942]}"
Shifting cultivation,1_1_2_3347,"{""type"":""Point"",""coordinates"":[110.29305871132568,-0.8852807807000422]}"
Shifting cultivation,1_1_2_3358,"{""type"":""Point"",""coordinates"":[112.00004811161912,-0.7034356836820549]}"
Shifting cultivation,1_1_2_3369,"{""type"":""Point"",""coordinates"":[116.91823463509368,2.8651189132172594]}"
Shifting cultivation,1_1_2_3416,"{""type"":""Point"",""coordinates"":[112.71173153230038,-0.31711158516304044]}"
Shifting cultivation,1_1_2_3432,"{""type"":""Point"",""coordinates"":[114.56210767210007,-0.5423113617870214]}"
Shifting cultivation,1_1_2_3473,"{""type"":""Point"",""coordinates"":[112.2425295157863,1.1117324079524253]}"
Shifting cultivation,1_1_2_3537,"{""type"":""Point"",""coordinates"":[114.92390626491628,-0.34397348481811324]}"
Shifting cultivation,1_1_2_3558,"{""type"":""Point"",""coordinates"":[110.54329134738897,-0.5683060626556192]}"
Shifting cultivation,1_1_2_3563,"{""type"":""Point"",""coordinates"":[116.81196503847741,2.773133708935658]}"
Shifting cultivation,1_1_2_3595,"{""type"":""Point"",""coordinates"":[114.48517566088951,-0.4331209969690128]}"
Shifting cultivation,1_1_2_3605,"{""type"":""Point"",""coordinates"":[115.49554210456559,-1.0672508290168563]}"
Shifting cultivation,1_1_2_3685,"{""type"":""Point"",""coordinates"":[111.12769813983877,-1.4261658645496758]}"
Shifting cultivation,1_1_2_3706,"{""type"":""Point"",""coordinates"":[115.01435583912993,0.777703740551582]}"
Shifting cultivation,1_1_2_3739,"{""type"":""Point"",""coordinates"":[115.39041977454816,-3.2195249566046895]}"
Shifting cultivation,1_1_2_3762,"{""type"":""Point"",""coordinates"":[111.3382623644594,0.9977583523771016]}"
Shifting cultivation,1_1_2_3864,"{""type"":""Point"",""coordinates"":[110.94379282404165,-0.6390599065242679]}"
Shifting cultivation,1_1_2_3903,"{""type"":""Point"",""coordinates"":[113.5137131200589,0.9584333875575034]}"
Shifting cultivation,1_1_2_3975,"{""type"":""Point"",""coordinates"":[111.34016033480233,-1.7345282006142106]}"
Shifting cultivation,1_1_2_3979,"{""type"":""Point"",""coordinates"":[110.58954070482447,-0.859017688800722]}"
Shifting cultivation,1_1_2_4023,"{""type"":""Point"",""coordinates"":[116.69424712308135,2.5308822992986593]}"
Shifting cultivation,1_1_2_4059,"{""type"":""Point"",""coordinates"":[117.79316396829994,0.8148818381780711]}"
Shifting cultivation,1_1_2_4109,"{""type"":""Point"",""coordinates"":[112.17336039432404,-0.7846881998485754]}"
Shifting cultivation,1_1_2_4111,"{""type"":""Point"",""coordinates"":[115.29581085389651,-1.7328602080850422]}"
Shifting cultivation,1_1_2_4117,"{""type"":""Point"",""coordinates"":[115.81714580355559,0.15849200283689432]}"
Shifting cultivation,1_1_2_4118,"{""type"":""Point"",""coordinates"":[111.72126792447537,-0.9298394817946048]}"
Shifting cultivation,1_1_2_4128,"{""type"":""Point"",""coordinates"":[112.76166774191027,0.7426589046846438]}"
Shifting cultivation,1_1_2_4145,"{""type"":""Point"",""coordinates"":[114.27844558457149,0.7897415208986514]}"
Shifting cultivation,1_1_2_4174,"{""type"":""Point"",""coordinates"":[112.75954143490902,-1.049183826053305]}"
Shifting cultivation,1_1_2_4237,"{""type"":""Point"",""coordinates"":[112.82583111893285,0.42497851123893093]}"
Shifting cultivation,1_1_2_4284,"{""type"":""Point"",""coordinates"":[110.33928596985767,-0.833189301250062]}"
Shifting cultivation,1_1_2_4290,"{""type"":""Point"",""coordinates"":[114.96214641235984,-0.504268354851356]}"
Shifting cultivation,1_1_2_4344,"{""type"":""Point"",""coordinates"":[111.33839628605568,-0.4460801038171631]}"
Shifting cultivation,1_1_2_4352,"{""type"":""Point"",""coordinates"":[112.55980906515398,-1.0031768094985904]}"
Shifting cultivation,1_1_2_4410,"{""type"":""Point"",""coordinates"":[110.01179976568547,1.1407164597618034]}"
Shifting cultivation,1_1_2_4413,"{""type"":""Point"",""coordinates"":[112.34311915759629,0.3073412532215854]}"
Shifting cultivation,1_1_2_4487,"{""type"":""Point"",""coordinates"":[112.01710006594809,-1.0116872051306416]}"
Shifting cultivation,1_1_2_4488,"{""type"":""Point"",""coordinates"":[115.95781455242029,0.5409517539556904]}"
Shifting cultivation,1_1_2_4536,"{""type"":""Point"",""coordinates"":[112.91184409837244,0.5422947638716162]}"
Shifting cultivation,1_1_2_4574,"{""type"":""Point"",""coordinates"":[110.24201559629861,-1.6889883292129106]}"
Shifting cultivation,1_1_2_4583,"{""type"":""Point"",""coordinates"":[112.44518487122639,-1.6849159294071383]}"
Shifting cultivation,1_1_2_4601,"{""type"":""Point"",""coordinates"":[112.45495501207797,-1.5601775961025608]}"
Shifting cultivation,1_1_2_4647,"{""type"":""Point"",""coordinates"":[114.05360555385946,-1.1192020155298141]}"
Shifting cultivation,1_1_2_4653,"{""type"":""Point"",""coordinates"":[116.18348433875862,3.089130255330349]}"
Shifting cultivation,1_1_2_4668,"{""type"":""Point"",""coordinates"":[109.43224630881878,1.7777668689059147]}"
Shifting cultivation,1_1_2_4753,"{""type"":""Point"",""coordinates"":[112.42881488477492,0.31873410928973034]}"
Shifting cultivation,1_1_2_4765,"{""type"":""Point"",""coordinates"":[114.63738734374822,-0.41701841117528715]}"
Shifting cultivation,1_1_2_4768,"{""type"":""Point"",""coordinates"":[110.76730519312865,0.6910840632891866]}"
Shifting cultivation,1_1_2_4861,"{""type"":""Point"",""coordinates"":[115.29820484658109,-0.7757083850706489]}"
Shifting cultivation,1_1_2_4864,"{""type"":""Point"",""coordinates"":[115.3070926342279,-1.5620859495676827]}"
Shifting cultivation,1_1_2_4882,"{""type"":""Point"",""coordinates"":[112.07496685366787,-1.8355574413001858]}"
Shifting cultivation,1_1_2_4914,"{""type"":""Point"",""coordinates"":[115.77969422381445,-2.67234384452728]}"
Shifting cultivation,1_1_2_4928,"{""type"":""Point"",""coordinates"":[111.82150610029242,-1.1830106128280886]}"
Shifting cultivation,1_1_2_4937,"{""type"":""Point"",""coordinates"":[110.13381922939875,0.9958936751469732]}"
Shifting cultivation,1_1_2_4956,"{""type"":""Point"",""coordinates"":[113.01034423170353,0.4764257829048604]}"
Shifting cultivation,1_1_2_4957,"{""type"":""Point"",""coordinates"":[113.56764330694097,0.953692478305115]}"
Shifting cultivation,1_1_2_4967,"{""type"":""Point"",""coordinates"":[114.59667886187138,-0.4892118126188304]}"
Shifting cultivation,1_1_2_4982,"{""type"":""Point"",""coordinates"":[110.591557149508,-0.6962695089006763]}"
Shifting cultivation,1_1_2_4985,"{""type"":""Point"",""coordinates"":[114.83538437872251,-1.364682444928207]}"
Shifting cultivation,1_1_2_4999,"{""type"":""Point"",""coordinates"":[111.96513748208723,0.16390985443386302]}"
Logging,1_2_2,"{""type"":""Point"",""coordinates"":[118.56215812681964,1.0200757646673406]}"
Logging,1_2_3,"{""type"":""Point"",""coordinates"":[115.55057890990673,-3.168002614845085]}"
Logging,1_2_4,"{""type"":""Point"",""coordinates"":[110.5174160919363,-0.3409183923471842]}"
Logging,1_2_12,"{""type"":""Point"",""coordinates"":[114.79280328758341,-1.1965560707234921]}"
Logging,1_2_16,"{""type"":""Point"",""coordinates"":[116.48407171288626,1.3285976038900924]}"
Logging,1_2_33,"{""type"":""Point"",""coordinates"":[117.58646968626933,3.3773455536854557]}"
Logging,1_2_36,"{""type"":""Point"",""coordinates"":[116.18799557270074,3.6706142342803734]}"
Logging,1_2_48,"{""type"":""Point"",""coordinates"":[114.81617228925299,0.3707467351719415]}"
Logging,1_2_52,"{""type"":""Point"",""coordinates"":[117.12481818332235,3.02141134275063]}"
Logging,1_2_56,"{""type"":""Point"",""coordinates"":[111.05373620711124,-1.8735075604012523]}"
Logging,1_2_59,"{""type"":""Point"",""coordinates"":[113.19354590922644,-2.288354697354738]}"
Logging,1_2_61,"{""type"":""Point"",""coordinates"":[111.86963806364477,-0.9420850048104353]}"
Logging,1_2_77,"{""type"":""Point"",""coordinates"":[117.77155274341916,1.8827864449331513]}"
Logging,1_2_79,"{""type"":""Point"",""coordinates"":[115.25786969979237,0.9936975772223167]}"
Logging,1_2_82,"{""type"":""Point"",""coordinates"":[118.0554012919109,1.5066282262427786]}"
Logging,1_2_83,"{""type"":""Point"",""coordinates"":[116.34343545920035,-0.9929554596050172]}"
Logging,1_2_90,"{""type"":""Point"",""coordinates"":[113.13095476189127,-1.1041108995009357]}"
Logging,1_2_93,"{""type"":""Point"",""coordinates"":[116.68676805631532,3.7852851250446164]}"
Logging,1_2_102,"{""type"":""Point"",""coordinates"":[118.62811086122724,0.9558138042762632]}"
Logging,1_2_108,"{""type"":""Point"",""coordinates"":[117.3992646265644,2.4548617135467166]}"
Logging,1_2_122,"{""type"":""Point"",""coordinates"":[116.8581041198809,2.9664326229303466]}"
Logging,1_2_148,"{""type"":""Point"",""coordinates"":[113.84325641457512,-0.6903858368647192]}"
Logging,1_2_154,"{""type"":""Point"",""coordinates"":[112.20714281653423,-1.0727081934534042]}"
Logging,1_2_167,"{""type"":""Point"",""coordinates"":[116.3774454516559,-0.9995383793339966]}"
Logging,1_2_168,"{""type"":""Point"",""coordinates"":[118.43647338744238,1.088854402774438]}"
Logging,1_2_191,"{""type"":""Point"",""coordinates"":[116.2192311478971,-0.939964023129613]}"
Logging,1_2_195,"{""type"":""Point"",""coordinates"":[111.3796188106059,-0.8537286809635912]}"
Logging,1_2_199,"{""type"":""Point"",""coordinates"":[113.16254473548234,-0.5404255627211356]}"
Logging,1_2_204,"{""type"":""Point"",""coordinates"":[116.56211781910415,2.742789346612194]}"
Logging,1_2_209,"{""type"":""Point"",""coordinates"":[114.17208444344195,0.793373820204948]}"
Logging,1_2_219,"{""type"":""Point"",""coordinates"":[118.26409945927675,1.0755599775069407]}"
Logging,1_2_228,"{""type"":""Point"",""coordinates"":[115.22062764737557,-0.40245174977173215]}"
Logging,1_2_234,"{""type"":""Point"",""coordinates"":[110.73722117051103,-0.828223079810341]}"
Logging,1_2_238,"{""type"":""Point"",""coordinates"":[115.93141730492074,-2.3071723970613864]}"
Logging,1_2_244,"{""type"":""Point"",""coordinates"":[116.27150211126383,-0.8120271146714075]}"
Logging,1_2_258,"{""type"":""Point"",""coordinates"":[113.095184694492,-2.5444197330297693]}"
Logging,1_2_260,"{""type"":""Point"",""coordinates"":[111.56524647574147,-1.2700887353294037]}"
Logging,1_2_271,"{""type"":""Point"",""coordinates"":[115.08929565832912,0.9612974612293267]}"
Logging,1_2_276,"{""type"":""Point"",""coordinates"":[111.1261790267709,-1.002444084696449]}"
Logging,1_2_306,"{""type"":""Point"",""coordinates"":[115.33041089414435,-1.5328317787125496]}"
Logging,1_2_322,"{""type"":""Point"",""coordinates"":[115.65040766247131,-0.9919458928613171]}"
Logging,1_2_329,"{""type"":""Point"",""coordinates"":[115.27809886286786,-0.3482279090990625]}"
Logging,1_2_334,"{""type"":""Point"",""coordinates"":[116.9305748641606,2.575918007332192]}"
Logging,1_2_342,"{""type"":""Point"",""coordinates"":[113.55665058221237,-0.7741296705843255]}"
Logging,1_2_356,"{""type"":""Point"",""coordinates"":[117.56046886595871,2.4047010659796864]}"
Logging,1_2_377,"{""type"":""Point"",""coordinates"":[113.66858421657915,-0.8535867059354308]}"
Logging,1_2_396,"{""type"":""Point"",""coordinates"":[114.90041842738691,0.44003002091181487]}"
Logging,1_2_399,"{""type"":""Point"",""coordinates"":[111.66378566223067,-0.5865849934790545]}"
Logging,1_2_400,"{""type"":""Point"",""coordinates"":[118.62704036223566,1.1580580879959628]}"
Logging,1_2_403,"{""type"":""Point"",""coordinates"":[115.84032956774651,3.0526444903033667]}"
Logging,1_2_404,"{""type"":""Point"",""coordinates"":[115.96019364849776,-1.6885894906132193]}"
Logging,1_2_410,"{""type"":""Point"",""coordinates"":[111.1647887995274,1.0503300679156342]}"
Logging,1_2_412,"{""type"":""Point"",""coordinates"":[116.32392143261357,2.6304853615334522]}"
Logging,1_2_419,"{""type"":""Point"",""coordinates"":[116.40217008344018,3.450304357982104]}"
Logging,1_2_429,"{""type"":""Point"",""coordinates"":[115.32812580748651,1.3566710598622855]}"
Logging,1_2_435,"{""type"":""Point"",""coordinates"":[116.26115563737177,-1.1298103627481313]}"
Logging,1_2_452,"{""type"":""Point"",""coordinates"":[114.90592077135621,1.0605564366579439]}"
Logging,1_2_457,"{""type"":""Point"",""coordinates"":[109.26157217162094,0.9386054374298852]}"
Logging,1_2_462,"{""type"":""Point"",""coordinates"":[115.00830082767912,-1.3897222232092028]}"
Logging,1_2_502,"{""type"":""Point"",""coordinates"":[116.91192609466096,3.1793571979578434]}"
Logging,1_2_513,"{""type"":""Point"",""coordinates"":[112.67444175922562,1.0811793539399874]}"
Logging,1_2_532,"{""type"":""Point"",""coordinates"":[111.7925072683491,-1.067625099835224]}"
Logging,1_2_536,"{""type"":""Point"",""coordinates"":[113.3557702633591,-1.0200654989484361]}"
Logging,1_2_549,"{""type"":""Point"",""coordinates"":[114.033111713194,-0.29344775005743573]}"
Logging,1_2_551,"{""type"":""Point"",""coordinates"":[116.40613618210057,-0.7406295633475695]}"
Logging,1_2_558,"{""type"":""Point"",""coordinates"":[114.17650300025818,-1.7938523019606163]}"
Logging,1_2_570,"{""type"":""Point"",""coordinates"":[116.84374626809237,2.848187511168799]}"
Logging,1_2_575,"{""type"":""Point"",""coordinates"":[113.95593892209122,0.27199304662289575]}"
Logging,1_2_582,"{""type"":""Point"",""coordinates"":[113.6798094465075,-1.0443885073630428]}"
